"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.objects_to_find","Input.image_url","Answer.annotation_data","Answer.label","Approve","Reject"
"3VGET1QSZZYRYC5QITBMM46YE6Q7WW","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3KGTPGBS6XKA6RH97JKSW90H9R92U0","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:28:55 PDT 2018","Wed Apr 04 10:29:52 PDT 2018","Sat Apr 07 10:29:52 PDT 2018","2018-04-07 17:30:37 UTC","","","57","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683017.jpg","https://s3.amazonaws.com/running-ml/0001_1683017.jpg","[{""left"":1610,""top"":622,""width"":183,""height"":117,""label"":""152""}]","{}"
"31YWE12TEZB6NCAGSY78ONK5N8W7XP","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3I33IC7ZWF1QRI3B1E31W8ON2OH2AO","A2NJTYYY37DNO","Approved","Wed Apr 04 10:27:54 PDT 2018","Wed Apr 04 10:29:31 PDT 2018","Sat Apr 07 10:29:31 PDT 2018","2018-04-07 17:29:37 UTC","","","97","97% (76/78)","97% (76/78)","0% (0/0)","0001_1683022.jpg","https://s3.amazonaws.com/running-ml/0001_1683022.jpg","[{""left"":1633,""top"":956,""width"":177,""height"":174,""label"":""159""}]","{}"
"3NZ1E5QA6Y0KN5TWZ90T16FHDZD5BZ","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","37U1UTWH9VLTCERHJ6YO1PQ0OSX8R5","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:39:15 PDT 2018","Wed Apr 04 10:40:45 PDT 2018","Sat Apr 07 10:40:45 PDT 2018","2018-04-07 17:41:37 UTC","","","90","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683023.jpg","https://s3.amazonaws.com/running-ml/0001_1683023.jpg","[{""left"":1201,""top"":1180,""width"":161,""height"":112,""label"":""159""}]","{}"
"3UOMW19E6C53XAL2D9WOCQLZVKD5C6","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","378XPAWRUCCU23HDQHOTJOV4RKEIAF","A2NJTYYY37DNO","Approved","Wed Apr 04 10:32:38 PDT 2018","Wed Apr 04 10:33:52 PDT 2018","Sat Apr 07 10:33:52 PDT 2018","2018-04-07 17:34:37 UTC","","","74","97% (76/78)","97% (76/78)","0% (0/0)","0001_1683025.jpg","https://s3.amazonaws.com/running-ml/0001_1683025.jpg","[{""left"":1510,""top"":989,""width"":66,""height"":62,""label"":""157""}]","{}"
"3538U0YQ1ET7M7I8QSYW5Z8IE1EF31","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3B4YI393V9VNWD63CT4Y8QVXMONSSD","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:39:20 PDT 2018","Wed Apr 04 10:39:47 PDT 2018","Sat Apr 07 10:39:47 PDT 2018","2018-04-07 17:40:37 UTC","","","27","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683026.jpg","https://s3.amazonaws.com/running-ml/0001_1683026.jpg","[{""left"":1447,""top"":1029,""width"":97,""height"":101,""label"":""157""}]","{}"
"3UV0D2KX1LIS431CQ63FF40OS1AF4M","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3EA3QWIZ4IUZHZGMWHFAETLWF90TIC","A1IOMFFEKCWOIT","Approved","Wed Apr 04 11:03:24 PDT 2018","Wed Apr 04 11:06:22 PDT 2018","Sat Apr 07 11:06:22 PDT 2018","2018-04-07 18:06:37 UTC","","","178","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683027.jpg","https://s3.amazonaws.com/running-ml/0001_1683027.jpg","[{""left"":1501,""top"":868,""width"":128,""height"":82,""label"":""159""}]","{}"
"3MJ9GGZYO25N5Y5HBCYZ8OSZB712A0","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3VE8AYVF8MWW9OM8SBYUK0CHL4MF8H","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:30:51 PDT 2018","Wed Apr 04 10:31:22 PDT 2018","Sat Apr 07 10:31:22 PDT 2018","2018-04-07 17:31:37 UTC","","","31","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683028.jpg","https://s3.amazonaws.com/running-ml/0001_1683028.jpg","[{""left"":1462,""top"":676,""width"":140,""height"":133,""label"":""159""}]","{}"
"3MQY1YVHS2JSO8A9HQYV3ZC5TPM2BV","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","30LSNF239UU5X0M9D2VED6C6FWMI28","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:31:45 PDT 2018","Wed Apr 04 10:35:35 PDT 2018","Sat Apr 07 10:35:35 PDT 2018","2018-04-07 17:35:37 UTC","","","230","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683029.jpg","https://s3.amazonaws.com/running-ml/0001_1683029.jpg","[{""left"":839,""top"":1033,""width"":53,""height"":44,""label"":""1907""},{""left"":1914,""top"":1401,""width"":125,""height"":68,""label"":""1904""},{""left"":2237,""top"":1444,""width"":150,""height"":81,""label"":""1905""}]","{}"
"3TX9T2ZCB80AIMBW1O35DOZXOZ2ZWF","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3VW6495TLJZHOLULA5OC8Y7ZKUGYYC","A1IOMFFEKCWOIT","Approved","Wed Apr 04 11:04:15 PDT 2018","Wed Apr 04 11:07:46 PDT 2018","Sat Apr 07 11:07:46 PDT 2018","2018-04-07 18:08:37 UTC","","","211","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683031.jpg","https://s3.amazonaws.com/running-ml/0001_1683031.jpg","[{""left"":838,""top"":890,""width"":202,""height"":112,""label"":""1904""},{""left"":1247,""top"":1159,""width"":165,""height"":69,""label"":""1906""},{""left"":1798,""top"":986,""width"":189,""height"":118,""label"":""1905""}]","{}"
"3Y40HMYLL0H8LNMC560JYFYPVJTUXE","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3ATPCQ38J89GS3WIUZAW5CPSH3CAYD","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:37:03 PDT 2018","Wed Apr 04 10:39:04 PDT 2018","Sat Apr 07 10:39:04 PDT 2018","2018-04-07 17:39:37 UTC","","","121","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683032.jpg","https://s3.amazonaws.com/running-ml/0001_1683032.jpg","[{""left"":650,""top"":1123,""width"":73,""height"":45,""label"":""1907""},{""left"":1400,""top"":1295,""width"":182,""height"":77,""label"":""1904""},{""left"":2413,""top"":1118,""width"":160,""height"":79,""label"":""1906""},{""left"":1064,""top"":229,""width"":39,""height"":25,""label"":""1913""},{""left"":1222,""top"":236,""width"":39,""height"":24,""label"":""1648""}]","{}"
"33K3E8REWVUANQFZ23ZE2NG0YS1X81","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3MAOD8E57Q9YCH0XY7TZ842JE4GNX3","A34M93NJC830DP","Approved","Wed Apr 04 10:19:03 PDT 2018","Wed Apr 04 10:19:44 PDT 2018","Sat Apr 07 10:19:44 PDT 2018","2018-04-07 17:20:37 UTC","","","41","98% (92/94)","98% (92/94)","0% (0/0)","0001_1683033.jpg","https://s3.amazonaws.com/running-ml/0001_1683033.jpg","[{""left"":878,""top"":239,""width"":66,""height"":44,""label"":""1913""},{""left"":568,""top"":1080,""width"":84,""height"":75,""label"":""1907""},{""left"":1961,""top"":935,""width"":215,""height"":119,""label"":""1906""}]","{}"
"3ZXV7Q5FJANVZ7ERJL9XY2CCKERCFW","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","32ZKVD547FMKVA4MBSH2ATDLQK33BW","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:57:13 PDT 2018","Wed Apr 04 10:59:24 PDT 2018","Sat Apr 07 10:59:24 PDT 2018","2018-04-07 17:59:37 UTC","","","131","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683034.jpg","https://s3.amazonaws.com/running-ml/0001_1683034.jpg","[{""left"":890,""top"":349,""width"":48,""height"":20,""label"":""1913""},{""left"":1038,""top"":349,""width"":47,""height"":26,""label"":""1649""},{""left"":773,""top"":1128,""width"":77,""height"":36,""label"":""1907""},{""left"":1231,""top"":1058,""width"":189,""height"":86,""label"":""1904""},{""left"":2026,""top"":931,""width"":161,""height"":84,""label"":""1906""}]","{}"
"30ZKOOGW2V5GGDNLS8YL35IUJ1NA1R","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","32XVDSJFPZWRTJC0YHT65ZJNW572M9","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:55:18 PDT 2018","Wed Apr 04 10:57:45 PDT 2018","Sat Apr 07 10:57:45 PDT 2018","2018-04-07 17:58:37 UTC","","","147","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683035.jpg","https://s3.amazonaws.com/running-ml/0001_1683035.jpg","[{""left"":733,""top"":519,""width"":38,""height"":20,""label"":""1913""},{""left"":700,""top"":1288,""width"":72,""height"":33,""label"":""1907""},{""left"":1060,""top"":1084,""width"":209,""height"":87,""label"":""1904""}]","{}"
"3GMLHYZ0LDWXLSCMA2MLHT5YXPNUYK","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3S0TNUHWKTHZB48C1534W09W9R68DZ","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:37:40 PDT 2018","Wed Apr 04 10:38:36 PDT 2018","Sat Apr 07 10:38:36 PDT 2018","2018-04-07 17:38:37 UTC","","","56","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683036.jpg","https://s3.amazonaws.com/running-ml/0001_1683036.jpg","[{""left"":2308,""top"":1197,""width"":134,""height"":61,""label"":""1906""},{""left"":1034,""top"":1108,""width"":191,""height"":98,""label"":""1904""}]","{}"
"3JGHED38ECQVNH0QXUTA71REPEQ7YV","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3YMU66OBIN7VGZJW6ZYIFY5SP2BHGW","A2NJTYYY37DNO","Approved","Wed Apr 04 10:23:48 PDT 2018","Wed Apr 04 10:25:04 PDT 2018","Sat Apr 07 10:25:04 PDT 2018","2018-04-07 17:25:37 UTC","","","76","97% (76/78)","97% (76/78)","0% (0/0)","0001_1683042.jpg","https://s3.amazonaws.com/running-ml/0001_1683042.jpg","[{""left"":1597,""top"":832,""width"":233,""height"":102,""label"":""1904""}]","{}"
"3TFJJUELSGOBYD2FVQUQEJINBAM2C2","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3UNH76FOCS4HU457R201E3KSBK0MY8","A1IOMFFEKCWOIT","Approved","Wed Apr 04 10:27:18 PDT 2018","Wed Apr 04 10:27:58 PDT 2018","Sat Apr 07 10:27:58 PDT 2018","2018-04-07 17:28:37 UTC","","","40","97% (235/242)","97% (235/242)","0% (0/0)","0001_1683054.jpg","https://s3.amazonaws.com/running-ml/0001_1683054.jpg","[{""left"":706,""top"":1204,""width"":250,""height"":133,""label"":""1906""}]","{}"
"3MJ9GGZYO25N5Y5HBCYZ8OSZB71A28","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3GDTJDAPVUA2FYEPEY27FQWQI5XM8U","A2NJTYYY37DNO","Approved","Wed Apr 04 10:22:09 PDT 2018","Wed Apr 04 10:22:54 PDT 2018","Sat Apr 07 10:22:54 PDT 2018","2018-04-07 17:23:37 UTC","","","45","97% (76/78)","97% (76/78)","0% (0/0)","0001_1683060.jpg","https://s3.amazonaws.com/running-ml/0001_1683060.jpg","[{""left"":1610,""top"":1029,""width"":185,""height"":108,""label"":""1904""}]","{}"
"3VGZ74AYTFF1D7AMU5FFGNCOLTRCGV","3SJ5GB440G69LJ04YEJPBJXSQIZ4QA","Locate bib number in an image","You will be shown an image and asked to locate objects with bib number and annotate it","image, tag, picture, tagging, photo, different, segmentation","$0.04","Wed Apr 04 10:03:28 PDT 2018","1","BatchId:3180686;OriginalHitTemplateId:862366346;","3600","259200","Wed Apr 11 10:03:28 PDT 2018","","","3A4NIXBJ76YXU5Y88NBBKVIW25WLMF","A2NJTYYY37DNO","Approved","Wed Apr 04 10:20:08 PDT 2018","Wed Apr 04 10:20:35 PDT 2018","Sat Apr 07 10:20:35 PDT 2018","2018-04-07 17:20:37 UTC","","","27","97% (76/78)","97% (76/78)","0% (0/0)","0001_1683061.jpg","https://s3.amazonaws.com/running-ml/0001_1683061.jpg","[{""left"":634,""top"":722,""width"":131,""height"":93,""label"":""1906""}]","{}"
